comp_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
ENSG00000238266,0.3335,0.1751,0.0446,0.5975,0.119,0.4882,0.4421,0.6073,0.6331,0.6944,0.7579,0.9211,0.3986,0.526,0.3822,0.5007,0.4222,0.2391,0.523,0.4433,0.8065,0.5531,0.5943,0.3864,0.8628,0.6943,1.3294,0.6535,0.6573,0.7599,0.6247,0.2028,0.4678,0.6972,0.5102,0.4551,0.4383,0.7578,0.3336,0.2933,0.3114,0.5253
ENSG00000151532,0.179,0.2346,0.3407,0.6796,0.6443,0.6283,0.6265,0.6483,0.2363,0.5773,0.5972,0.6721,0.4413,0.5769,0.47,0.8809,1.0794,1.0724,0.7336,0.3513,0.349,0.5123,0.5706,0.3029,0.574,0.8079,0.7568,0.9759,0.7669,0.778,0.8196,0.7863,0.4406,0.5214,0.7231,0.4259,0.3088,0.1868,0.5667,0.627,0.3768,0.6755
ENSG00000181143,0.2113,0.3831,0.3518,0.983,0.4424,0.4565,0.6061,0.7333,0.2632,0.5351,0.5729,0.4682,0.4717,0.2286,0.2204,0.5186,1.3902,0.5282,0.5984,0.458,0.465,0.3323,0.6734,0.1482,0.5626,0.7133,0.9635,0.7518,0.659,0.2917,0.72,0.4321,0.6025,0.4686,0.3934,0.393,0.5752,0.8882,0.3905,0.4407,0.7737,0.3307
ENSG00000089902,0.2256,0.4469,0.2794,0.798,0.8463,0.4619,0.3994,0.3789,0.2499,0.8706,0.637,0.97,0.3545,0.5318,0.7121,0.4439,0.1404,0.1681,0.363,0.2446,0.4204,0.4388,0.4147,0.4495,0.5144,0.5053,0.465,0.3509,0.4115,1.2625,0.5997,0.4226,0.218,0.3915,0.2798,0.599,0.5839,0.2876,0.1359,0.3637,0.4156,0.3418
ENSG00000157379,0.5091,0.5022,0.1336,0.25,0.21,0.4235,0.3856,0.7711,0.6754,0.2715,0.2521,0.2532,0.3197,0.4112,0.3839,0.6124,0.3364,0.3592,0.2591,0.2683,0.4562,0.378,0.239,0.4123,0.3418,0.2393,0.6137,0.3663,0.3203,0.3878,0.3989,0.2599,0.4386,0.4755,1.0453,0.3071,0.4907,0.239,0.3997,0.2447,0.4298,0.2898
ENSG00000199568,0.2295,0.3226,0.488,0.8003,0.4967,0.5114,0.7948,0.5768,0.732,0.4563,0.2541,1.1549,0.8949,0.7474,0.679,0.4424,0.9415,1.1829,1.0732,1.3271,1.1806,0.2759,0.4934,0.5178,1.1176,0.9487,0.7999,0.4902,0.7294,0.184,0.8285,1.0208,0.4882,0.3999,0.2642,0.3153,0.2588,0.4538,0.4327,0.4045,0.3673,0.338
ENSG00000120910,0.2195,0.1849,0.2227,0.8534,0.4779,0.5706,0.5954,0.3081,0.1463,0.311,0.6099,0.7704,0.9253,0.4886,0.2188,0.6756,1.1102,1.1399,0.487,0.6488,0.626,0.6268,0.4991,0.3528,0.5143,0.2594,1.276,0.3635,0.3171,0.5517,0.4866,0.3705,0.5988,0.2545,0.4836,0.3352,0.7183,1.3946,1.1899,0.8504,0.3108,0.5208
ENSG00000163644,0.1357,0.3366,0.3717,0.8229,0.3903,0.6699,0.2775,0.194,0.6101,0.6362,0.2014,0.3034,0.5222,0.1817,0.534,0.4015,0.1632,0.1005,0.5425,0.1195,0.3967,0.3753,0.3948,0.417,0.3236,0.4921,0.8964,0.475,0.5281,0.2638,0.453,0.4491,0.3922,0.3286,0.2819,0.5267,0.4635,0.6199,0.4769,0.6491,0.8304,0.5481
ENSG00000102893,0.3666,0.4666,0.3838,0.5253,0.4596,0.6652,0.6446,0.3907,0.6948,0.4948,0.5415,0.5517,0.6619,0.6368,0.7944,0.4801,1.3961,0.6954,0.9707,0.4931,0.8139,0.4769,0.6543,0.6074,0.6163,0.5634,0.7421,0.2434,0.3147,0.6501,0.2569,0.598,0.2525,0.4141,0.1288,0.8247,0.9436,0.2549,0.3516,0.4316,0.2248,0.143
ENSG00000246082,0.2629,0.3351,0.356,0.708,0.3665,0.4243,0.5715,0.7953,0.6402,0.899,0.6522,0.5408,0.417,0.4286,0.2819,0.475,0.7653,0.9667,0.9422,0.4146,1.218,0.3944,0.2567,0.5022,0.3768,0.8266,0.7818,0.2538,0.5952,0.9648,0.7052,0.1769,0.8198,0.3299,0.7675,0.202,0.3007,0.3196,0.6031,0.4028,0.4599,0.4008
ENSG00000057252,0.3479,0.2517,0.2548,0.2792,0.2995,0.3678,0.543,0.246,0.4174,0.6296,0.4287,0.7818,0.6453,0.5935,0.7707,0.7381,0.7121,0.508,0.3655,0.7677,0.229,0.8056,1.405,0.759,0.8171,0.2703,1.0013,1.1336,0.7338,0.3831,0.9022,0.3873,0.1744,0.3523,0.4386,0.242,0.7942,1.1264,0.9324,0.5469,0.7779,0.3038
ENSG00000095383,0.2214,0.2128,0.3409,0.7509,0.2775,0.2822,0.2188,0.4985,1.2392,0.3921,0.8132,0.9685,0.8164,0.6077,0.4179,0.3883,0.8376,0.3702,0.2064,0.1205,0.2774,0.5713,0.3349,0.4618,0.3736,0.1603,0.3103,0.3731,0.6121,0.984,0.4899,0.7004,0.6473,0.3118,0.7001,0.5635,0.3193,0.7835,0.4815,0.7754,0.6837,0.4412
ENSG00000100413,0.2347,0.2357,0.2985,0.607,0.6677,0.8218,0.4596,0.4055,0.3165,0.559,0.647,0.4195,0.4812,0.4091,0.5194,0.5503,0.2537,0.4409,0.2536,0.2059,0.6404,1.5037,0.8239,0.8169,0.43,0.3413,0.5997,0.3787,0.2928,0.2684,1.1537,0.5483,0.417,0.6268,0.4464,0.5458,0.6561,0.7235,1.0342,0.6514,0.6251,0.3772
ENSG00000186529,0.4028,0.1343,0.2876,0.221,0.351,0.347,0.3187,0.3134,0.4515,0.6956,0.4356,0.9039,0.6302,0.981,1.0218,0.3426,1.7564,0.7862,0.3481,0.7152,0.871,0.634,0.7558,1.2665,0.9265,1.4814,0.9142,0.5206,1.4751,0.1403,0.2298,0.6544,0.2668,0.0945,0.3489,0.3083,0.2852,0.1098,0.1877,0.2156,1.0014,0.5069
ENSG00000141873,0.1847,0.2225,0.1826,0.5808,0.3584,0.3142,0.322,0.5922,0.5541,0.5371,0.5871,0.6321,0.7641,0.9239,0.4116,0.4995,0.3902,1.0494,0.5571,0.564,0.383,0.4904,0.2408,0.6836,0.9127,1.0714,0.8532,0.4251,0.1774,0.8338,0.4953,0.3676,0.3506,0.4098,0.3572,0.4827,0.7415,0.7407,0.4809,0.1964,0.4829,0.6777
ENSG00000141401,0.2675,0.4145,0.3643,0.8017,0.7989,0.3732,0.449,0.418,0.4662,0.6142,0.6351,0.583,0.3665,0.3878,0.5506,0.2096,0.802,0.4171,0.6785,0.3157,0.5034,0.7176,0.3149,0.6119,0.3807,0.5992,0.5134,0.4529,0.5154,0.6958,0.604,1.2598,0.8074,0.533,0.4689,0.3617,0.4127,0.5699,0.6601,0.5932,0.3066,0.3489
ENSG00000074657,0.4735,0.3169,0.4615,0.8756,0.4205,0.3329,0.627,0.5293,0.6225,0.5493,0.3642,0.581,0.522,0.462,0.9454,0.2581,1.3465,1.078,1.3074,0.7114,1.0293,0.3084,0.3182,0.4029,0.58,0.4612,0.6471,1.1017,0.7027,0.9302,0.3874,0.6168,0.3754,0.4412,0.4736,0.5088,0.5924,0.3848,0.3709,0.3333,0.576,0.4192
ENSG00000006712,0.449,0.3375,0.2568,0.4713,0.3375,0.7824,0.4414,0.3317,0.3205,0.4549,0.538,0.783,1.1983,0.5031,0.308,0.2723,1.3301,0.7508,0.6608,0.9685,0.52,0.3851,0.6008,0.5019,0.8379,0.667,1.4661,0.8917,0.2134,0.3735,0.595,0.8945,0.3424,0.2679,0.7012,0.4547,0.5976,0.5234,0.4748,0.3899,0.4276,0.8277
ENSG00000101986,0.2558,0.2198,0.3864,0.6298,0.0908,0.5644,0.5712,0.8455,0.2746,0.765,0.3076,1.589,0.8877,0.5924,0.4803,1.1511,1.078,0.7413,0.8862,0.9315,0.7504,0.7955,0.3548,0.7318,0.3087,0.7622,0.9985,0.6797,0.5441,0.4847,0.5745,0.3512,0.6369,0.481,0.3982,0.4634,0.9493,0.4636,0.8793,0.9232,0.7364,0.27
ENSG00000148606,0.3641,0.3835,0.2542,0.7292,0.2201,0.5401,0.4627,0.4422,0.581,0.9219,0.6046,0.2834,0.531,0.1355,0.3742,0.4093,0.5303,0.658,0.5161,0.6347,0.1501,0.4955,0.2196,0.1185,0.4657,0.3837,0.1715,0.2279,0.5373,0.3025,0.554,0.2577,0.7078,0.6073,0.1932,0.3913,0.6994,0.4686,0.3063,0.3479,0.3898,0.3398
ENSG00000141698,0.3057,0.4086,0.6626,0.3642,0.3239,0.5868,0.3904,0.2568,0.3843,0.6126,0.4547,0.8592,0.5728,0.6652,0.8959,0.3801,1.3016,1.0049,0.5821,0.6378,0.8168,0.8039,0.5537,0.3699,0.9844,1.1119,0.7191,0.9691,1.0007,0.6228,0.5716,1.0167,0.5362,0.5086,0.3449,0.6278,0.5709,0.4439,0.2026,0.5692,0.7396,1.0723
ENSG00000186017,0.5402,0.3846,0.3868,0.5794,0.5235,0.5173,0.7097,1.2178,1.1784,0.753,0.2171,0.3671,0.203,0.2663,0.3623,0.1795,0.2528,0.6378,0.45,0.7715,0.4644,0.2006,0.235,0.4922,0.4547,0.4154,0.302,0.179,0.6799,0.4931,0.4446,0.4634,0.5407,0.5016,0.65,0.6646,0.6875,0.356,0.8051,0.7461,0.6887,1.1653
ENSG00000124523,0.2421,0.1261,0.3399,0.8556,0.7725,0.5163,0.5847,0.1264,0.8327,0.727,0.7893,0.7018,0.6707,0.5277,0.2447,0.2993,0.4781,0.5399,0.2914,0.3521,0.5987,0.7583,0.3097,0.3292,0.5081,0.6986,0.7262,0.4554,0.5536,0.2509,0.3799,0.3839,1.1504,0.3418,0.1121,0.6386,0.374,0.6111,0.2851,0.4298,0.7932,0.7261
ENSG00000196937,0.5116,0.3617,0.5345,1.1857,0.2498,0.5673,0.4186,0.3124,0.3741,0.2903,0.5133,0.6999,0.6068,0.402,0.5953,0.5275,1.1046,0.4668,0.4551,0.7019,0.469,0.7754,0.6274,0.3085,0.4957,0.6768,0.6759,0.6251,0.5102,0.55,1.2305,0.9451,0.4223,0.8207,0.4235,0.5259,0.6662,0.4889,0.7875,0.3624,0.4426,0.3292
ENSG00000012660,0.3128,0.3758,0.2304,0.5491,0.5502,0.7017,0.5441,0.3407,0.4852,0.8277,0.5728,0.2258,0.5195,0.1837,0.5034,0.6704,0.9717,0.2928,0.5037,0.689,0.3279,0.2933,0.0702,0.1179,0.7166,1.0822,0.6494,0.4609,0.5957,0.2916,0.4178,0.225,0.78,0.4764,0.3475,0.1099,0.7293,0.5766,0.5315,0.4446,0.758,0.8548
ENSG00000188725,0.2195,0.3137,0.3258,0.9566,0.5003,0.4908,0.644,0.6886,0.4496,0.7094,0.6081,0.6697,0.7975,0.2699,0.373,1.0723,0.9607,0.2916,0.3272,0.9624,0.6684,0.4084,0.5095,0.4417,0.6008,0.8034,0.5572,0.3897,0.4294,0.2484,0.9898,0.6328,0.6259,0.4849,0.3137,0.2674,0.7676,0.703,0.7036,0.7163,0.4849,0.5656
ENSG00000115486,0.3552,0.2379,0.3036,0.8767,0.642,0.3012,0.2691,0.2771,1.2574,0.6991,0.4854,0.7349,0.1904,0.5821,0.371,0.5484,1.0551,0.7703,0.8539,0.1546,1.1015,0.1928,0.3673,0.537,0.4535,0.7223,0.6201,0.4603,0.8036,1.018,0.6027,0.2229,0.5777,0.2953,0.6094,0.3951,0.523,0.5348,0.1734,0.9868,0.3418,0.7483
ENSG00000135631,0.2144,0.193,0.3258,0.9598,0.388,0.8327,0.1785,0.7913,0.6765,0.6074,0.646,0.9056,0.4635,0.6089,0.3027,0.5997,0.7776,0.8946,0.5191,0.6528,0.4381,0.6424,0.285,0.5551,0.2785,0.4633,0.293,0.1882,0.3908,0.4965,0.4496,0.7806,0.5183,0.2872,0.4933,0.2947,0.5233,0.296,0.6572,0.279,0.3903,0.3874
ENSG00000005339,0.216,0.2161,0.1902,0.6357,0.5179,0.2575,0.2512,0.3463,0.6149,0.9082,0.3526,0.5632,0.4495,0.2864,0.258,0.2363,0.8737,0.3396,0.3806,0.5052,0.3896,0.4462,0.3003,0.3221,0.5933,0.3163,0.5159,0.609,0.6497,0.4588,0.712,0.5182,0.3892,0.0724,0.4739,0.3028,0.6151,0.9605,0.4998,0.6629,0.5012,0.6225
ENSG00000175063,0.4529,0.1924,0.4919,0.5011,0.725,0.3153,0.3006,0.5855,0.2175,0.2847,0.7599,0.8234,0.5926,0.5159,0.582,0.6684,1.7029,0.9436,1.2841,0.2789,1.0608,0.3896,0.7268,0.8735,0.7538,0.2979,0.7351,0.6831,0.9682,0.4784,0.5329,0.3647,0.2937,0.4603,0.1527,0.537,0.1337,0.2042,0.4225,0.7549,0.3214,0.3109
ENSG00000052795,0.3719,0.2516,0.3533,1.069,0.2844,0.5565,0.7393,0.5407,0.555,0.5433,0.515,0.6627,0.7736,0.6207,0.4311,0.5984,0.4539,0.9914,0.4812,0.8098,0.6213,0.7613,0.7452,0.2213,0.7232,0.6517,0.4024,0.7452,0.5296,0.3857,0.5759,0.5913,0.5964,0.2043,0.0908,0.3024,0.2061,0.6564,0.9092,0.2184,0.2681,0.4952
ENSG00000167264,0.3153,0.3347,0.3069,0.4803,0.7051,0.7967,0.7474,0.7214,0.7595,0.4995,0.4992,0.7785,0.5683,0.5326,0.5682,0.8818,1.3376,0.7125,0.302,0.5034,1.1167,0.421,0.5753,0.3605,1.0284,0.5422,0.0663,0.3213,1.104,1.0969,0.3312,0.3193,0.1873,0.3207,0.2689,0.2475,0.7558,1.1692,1.0565,0.5823,0.6579,0.5652
ENSG00000172409,0.191,0.2388,0.6343,0.2089,0.3268,0.4919,0.5106,0.6688,0.4398,0.5679,0.6951,0.5683,0.4947,0.5561,0.7637,0.4161,0.4833,0.57,0.5613,0.6173,0.6785,0.632,0.6018,0.4067,0.2985,0.5809,0.717,0.712,0.4997,0.8027,0.4427,0.605,0.2924,0.2834,0.2742,0.3214,0.3753,0.5451,0.346,0.8231,0.4324,0.1433
ENSG00000149380,0.0953,0.3147,0.4803,0.5561,0.3299,0.5758,0.6594,0.3072,0.3917,0.6626,0.8121,0.9789,0.6838,0.5456,0.5379,0.6177,0.5611,0.4791,0.4707,0.651,0.6376,0.5354,0.8873,0.3149,0.2938,0.7737,0.3436,0.463,1.3263,0.8162,0.3686,0.3403,0.329,0.3941,0.4223,0.3247,0.3418,0.7396,0.5834,0.3272,0.1552,0.7741
ENSG00000212464,0.1915,0.2789,0.222,0.9984,0.555,0.0932,0.2968,0.525,0.9628,0.5184,0.5404,0.6098,0.385,0.3779,0.5566,1.0172,1.4184,1.2496,1.4259,0.976,1.4715,0.3648,0.4302,0.3789,0.6205,0.5211,0.6042,0.4694,0.5067,0.6271,0.6135,0.2518,0.7885,0.1879,0.518,0.3336,0.5396,0.6794,0.9216,0.7342,0.6428,0.5571
ENSG00000013441,0.3125,0.4346,0.3269,0.6032,0.4583,0.2806,0.3311,0.1869,0.1496,0.5427,0.5004,0.5925,0.4029,0.4833,0.5585,0.3217,0.764,0.8775,0.5617,0.4923,0.6878,0.324,0.4778,0.2768,0.5418,0.6614,0.5003,0.4545,0.9682,0.2475,0.3159,0.5756,0.3032,0.3445,0.4795,0.4545,0.3632,0.0341,0.5552,0.7712,0.4142,0.4379
ENSG00000170889,0.5099,0.6852,0.2681,1.1385,0.6411,0.4433,0.5195,0.2351,0.4034,0.3914,0.6833,0.5918,0.3922,0.2951,0.6629,0.3353,0.5021,0.3643,0.511,0.6135,0.4001,0.4784,0.387,0.3234,0.1752,0.4228,0.1857,0.6988,0.3097,0.661,0.0178,0.5782,1.2838,0.575,0.5331,0.1622,0.3748,0.3736,0.2613,0.3002,0.495,0.4778
ENSG00000158092,0.4916,0.2591,0.0854,0.3632,0.2976,0.3568,0.4304,0.322,0.2288,0.4637,0.4969,0.3418,0.0837,0.3397,0.455,0.4771,0.2689,0.1446,0.2198,0.2092,0.7972,0.6321,0.3806,0.7753,0.3258,0.6566,0.4196,1.095,0.628,0.9083,0.6821,0.3325,0.6377,0.4635,0.6014,0.4486,0.2039,0.1291,0.4691,0.379,0.1709,0.2513
ENSG00000146555,0.5291,0.0559,0.3307,0.7579,0.545,0.5907,0.6949,0.312,0.2794,0.439,0.5154,0.6171,0.6287,0.3179,0.4007,0.1738,0.9033,1.1866,0.4998,0.3028,0.4714,0.355,0.3666,0.442,0.9527,0.8875,0.3558,0.3132,0.3735,0.5874,0.3395,0.5057,0.4864,0.6743,0.355,0.3086,0.4198,0.4397,0.5569,0.4738,0.6825,0.6554
ENSG00000196683,0.2779,0.355,0.3491,0.8802,0.3484,0.4112,0.2393,0.6648,0.3048,0.4721,0.9272,0.637,0.6447,0.5123,0.0697,0.5442,0.5853,1.2175,0.5536,0.7313,1.0005,0.4598,0.5442,0.4277,0.5633,0.9044,0.7856,0.4243,0.317,0.2124,0.5859,0.4385,0.412,0.4329,0.4687,0.3592,0.4985,0.6907,0.6354,0.4197,0.2918,0.2051
ENSG00000135250,0.2999,0.1267,0.8174,0.6534,0.1069,0.1814,0.2553,0.4551,0.3994,0.6342,0.6284,0.8208,0.793,0.6165,0.4924,0.2483,0.4962,0.3896,0.3512,0.691,0.5018,0.4306,0.2897,0.2845,0.4604,0.5132,0.6155,0.4818,0.8069,0.4996,0.2138,0.0885,0.2415,0.4011,0.4676,0.5203,0.5517,0.4204,0.4755,0.3582,0.8751,0.3546
ENSG00000146223,0.3355,0.3317,0.2805,1.0594,0.3321,0.3922,0.4523,0.4309,0.8137,0.783,0.6556,1.1249,1.1442,0.7189,0.7454,0.3352,1.5394,0.4688,0.5445,1.1282,1.0697,0.5912,0.3931,0.2992,0.3248,0.8955,0.5033,0.751,0.3728,0.1947,0.566,0.4259,1.0324,0.4355,0.1661,0.7421,0.362,0.5912,0.4957,0.2581,0.7374,1.0653
ENSG00000178921,0.3697,0.3114,0.3938,0.8124,0.2381,0.4454,0.6562,0.6339,0.4532,0.3689,0.7445,0.6857,0.7872,0.5768,0.237,0.7762,0.6212,0.887,0.7777,0.719,0.4341,0.2725,0.491,0.8823,0.7427,0.7238,0.5084,0.6805,1.0372,0.5825,0.3007,0.6021,0.3448,0.3735,0.2538,0.6627,0.6222,0.3223,0.681,0.7459,0.5332,0.5468
ENSG00000110768,0.3297,0.2771,0.219,0.5574,0.3691,0.408,0.2556,0.2881,0.4915,0.3753,0.4057,0.5703,0.323,0.4245,0.69,0.2795,1.0524,0.6631,0.7534,0.7516,0.4601,0.6368,0.8635,0.6564,0.5885,0.6363,0.9514,0.3666,0.7888,0.6991,0.5584,0.6433,0.4989,0.3663,0.4318,0.3958,0.3039,0.2356,0.4578,0.6894,0.4373,0.292
ENSG00000196652,0.3068,0.3344,0.51,0.4978,0.683,0.4178,0.4322,0.1901,0.4282,0.3651,0.4996,1.2219,0.7168,0.6493,0.538,0.6315,1.2571,1.3246,0.7784,1.4774,1.3193,0.4203,0.0957,0.7919,1.2919,1.1198,0.4866,0.5746,0.3259,0.3108,0.3936,1.0571,0.192,0.5589,0.3466,0.4337,0.4863,0.411,0.7253,0.3873,0.1216,0.5948
ENSG00000167173,0.3632,0.2896,0.3077,0.8401,0.2391,0.618,0.5083,0.3116,1.0051,0.779,0.8077,0.5428,0.474,0.277,0.7306,1.0672,1.7846,1.5568,1.2207,0.8476,1.2231,0.7269,0.4033,0.7151,0.3165,0.4339,0.3126,0.5466,0.6788,0.7527,0.5473,0.6657,0.7064,0.5613,0.5385,0.6583,0.6484,0.6239,0.2365,0.8428,0.9067,0.5502
ENSG00000185215,0.2756,0.2739,0.3201,0.4904,0.5191,0.3442,0.2932,0.3467,0.3268,0.6697,1.0315,0.7476,0.3472,0.279,0.149,0.9324,0.558,1.1889,0.6851,0.5045,0.4408,0.2282,0.3677,0.8809,0.2091,0.9641,0.602,0.335,0.9326,0.7378,0.0422,0.4097,0.2329,0.5933,0.4216,0.5647,0.3214,0.517,0.5555,0.3411,0.5292,0.3969
ENSG00000106803,0.0974,0.1476,0.0865,0.7124,0.5644,0.3873,0.5382,0.406,0.2537,0.4595,0.6201,0.9156,0.5396,0.1402,0.5778,1.6767,1.4867,1.1474,0.79,0.9155,0.4506,0.589,0.361,0.336,0.5688,0.8516,0.4368,0.9273,0.8878,0.7259,0.4965,0.868,1.0046,0.857,0.3789,0.2821,0.2579,0.2726,0.2029,0.8115,0.5954,0.1787
ENSG00000033627,0.0425,0.0421,0.003,0.0044,0.0433,0.0411,0.0494,0.0444,0.0424,0.0456,0.0513,0.0414,0.0457,0.0493,0.0473,0.0465,0.0408,0.0459,0.0447,0.0476,0.0392,0.0421,0.0407,0.0431,0.0428,0.0427,0.0429,0.054,0.0445,0.04,0.0477,0.0481,0.0409,0.047,0.0469,0.0411,0.0477,0.0475,0.0451,0.05,0.0428,0.0483
ENSG00000164066,0.2269,0.1267,0.1856,1.025,0.6415,0.4855,0.2099,0.1341,0.2474,0.7506,1.1588,1.1546,0.6639,0.7303,0.9264,0.7508,0.4974,0.1674,0.719,0.651,0.3203,0.5374,0.3681,0.5144,0.4603,0.6127,0.3673,0.4802,0.9263,0.4957,0.8238,0.7857,0.6012,0.5524,0.4106,0.7407,0.2453,1.3172,0.603,0.531,0.4333,1.1486
ENSG00000066279,0.2383,0.4503,0.423,1.0035,0.5766,0.7132,0.7522,0.8319,0.5505,0.0498,0.6097,0.5217,0.3413,0.5538,0.8535,1.4532,2.1973,1.2212,1.1523,1.0983,0.6371,0.3608,0.8529,0.4861,0.4156,1.0645,0.7348,0.8543,0.4485,0.8879,0.3939,0.4746,0.4593,0.5205,0.2008,0.5178,0.6831,0.3694,0.405,0.6057,0.5024,0.1719
ENSG00000109971,0.0445,0.0416,0.0039,0.0053,0.0486,0.0459,0.0394,0.0385,0.0431,0.0527,0.0451,0.0422,0.0469,0.0435,0.0388,0.044,0.0441,0.0459,0.0453,0.0472,0.0414,0.0466,0.0449,0.0491,0.0449,0.0449,0.0397,0.0477,0.0431,0.0421,0.048,0.0476,0.0452,0.0467,0.0407,0.0455,0.0469,0.0432,0.0383,0.0488,0.046,0.0389
ENSG00000137273,0.3003,0.3061,0.4187,0.9411,0.3919,0.5182,0.1307,0.2016,0.455,0.7633,0.7847,1.0917,1.1697,0.9247,0.4089,0.719,0.8606,0.6809,1.1446,0.3663,0.337,0.6349,0.5002,0.4092,0.489,0.9118,0.8291,0.775,0.577,1.0094,0.38,0.1492,0.4177,0.5733,0.7207,0.4441,0.3479,0.3336,0.5884,0.6192,0.2988,0.4841
ENSG00000186300,0.3185,0.1632,0.6176,0.5673,0.2526,0.2055,0.2655,0.9979,0.5676,0.35,0.6986,0.8511,0.4668,0.4504,0.4543,0.3401,1.0253,0.7702,0.4982,0.8255,0.3402,0.3477,0.3425,0.6668,0.3159,0.8305,0.5299,0.3549,0.2413,0.3408,0.9652,0.4585,0.7242,0.6575,0.5142,0.4866,0.0834,0.2427,0.6071,0.5179,0.2002,0.4657
ENSG00000198160,0.8258,0.5269,0.5133,0.3023,0.4481,0.1801,0.0706,0.3835,0.631,0.3754,0.199,0.1656,0.366,0.3677,0.228,0.2903,0.6989,0.7215,0.7408,0.5461,0.8554,0.2414,0.191,0.6383,0.5057,0.6336,0.3418,0.3217,0.605,0.2805,0.7536,0.7105,1.1243,0.5176,0.4917,0.2133,0.4948,0.428,0.0465,0.1202,0.6345,0.7036
ENSG00000176261,0.1617,0.4174,0.3195,0.7682,0.5053,0.7415,0.2385,0.4578,0.1625,0.5091,0.5388,0.6493,0.7543,0.562,0.1438,0.0885,0.4107,0.6427,0.266,0.4283,0.274,0.3539,0.5224,0.496,0.3105,0.6559,0.8337,0.4573,0.4358,0.3461,0.9286,0.527,0.7104,0.4955,0.623,0.4214,0.8541,0.4538,0.4282,0.4084,0.8171,0.9011
ENSG00000169641,0.2673,0.4177,0.1699,0.9489,0.3894,0.7803,0.6473,0.7065,0.2487,0.7607,0.7984,0.8686,0.6685,0.2969,0.3604,0.5118,0.7781,0.8442,0.4797,0.38,0.2055,0.3704,0.5748,0.5278,0.9799,0.7409,0.5714,0.7802,0.7915,0.7487,0.5671,0.9698,0.5561,0.3237,0.3076,0.3897,0.3046,0.2981,0.4735,0.5974,0.624,0.3755
ENSG00000124193,0.2766,0.4843,0.2914,0.7167,0.2901,0.2895,0.2852,0.1872,0.6448,0.8619,0.679,0.7087,0.4305,0.2443,0.3236,0.2426,0.832,0.6021,0.3739,0.2317,0.3405,0.4238,0.1632,0.2762,0.4132,0.9838,0.6491,0.5536,1.1149,1.1264,0.4587,0.6281,0.6441,0.2002,0.3273,0.4481,0.5139,0.7921,0.8229,0.5001,0.6406,0.551
ENSG00000177853,0.2908,0.2749,0.2958,0.8455,0.4097,0.4741,0.3092,0.5668,0.6049,0.7243,0.6515,0.5593,0.5724,0.32,0.4489,0.3477,1.0257,0.1019,0.6245,0.6056,0.3656,0.4375,0.3789,0.0316,0.3809,0.5221,0.3706,0.6945,0.2409,0.4491,0.4691,0.4548,1.2475,0.5546,0.7609,0.2291,0.6294,0.0496,0.1245,0.4499,0.5039,0.3966
ENSG00000260257,0.4381,0.5428,0.1962,0.4512,0.3579,0.2256,0.3185,0.2883,0.4222,0.3149,0.3759,0.9344,0.7863,0.8276,0.2221,0.6106,0.9792,0.375,0.4483,0.3999,0.2476,0.3422,0.364,0.2875,0.8343,0.9409,0.7824,0.5892,0.5503,0.271,0.702,0.4186,0.5024,0.7062,0.4805,0.2653,0.3331,0.5572,0.3906,0.3979,0.3791,0.5729
ENSG00000138760,0.3175,0.3007,0.2022,0.2225,0.556,0.6754,0.5486,0.7806,0.1912,0.7067,0.8615,0.7516,0.6471,0.3468,0.4575,0.3558,0.626,0.5687,0.2835,0.927,0.6036,0.429,0.2773,0.5472,0.5956,0.8898,1.0963,0.4707,0.2438,0.2222,0.4307,0.4181,0.2879,0.6683,0.1939,0.3733,0.1739,0.6641,0.4313,0.4002,0.7278,0.6784
ENSG00000179772,0.4509,0.6456,0.3144,0.665,0.266,0.5017,0.3816,0.0485,0.4261,0.3375,0.5608,0.3272,0.2633,0.1341,0.6006,0.4581,0.6107,0.4488,0.6096,0.5738,0.5834,0.3844,0.7619,0.5196,0.5748,0.4871,0.4531,0.4083,0.4554,0.3103,0.5469,0.8207,0.3084,0.6256,0.1679,0.3541,0.4815,0.3274,0.2132,0.1939,0.2394,0.1993
ENSG00000158850,0.4986,0.2615,0.1772,0.5164,0.6796,0.4133,0.652,0.1994,0.4675,0.7377,0.2368,0.6772,0.3154,0.3919,0.6531,0.7484,1.2922,0.7989,0.7387,2.9604,2.2889,0.159,0.4135,0.8497,0.7406,0.8068,0.2897,0.1034,0.7662,0.3995,0.2449,0.5241,0.0774,0.3052,0.3488,0.4868,0.3805,0.2725,0.6091,0.6099,0.5605,0.8706
ENSG00000119397,0.2443,0.1169,0.2188,1.1176,0.5234,0.7783,0.2466,0.2333,0.2707,0.7687,0.7486,1.1235,0.3956,0.34,0.6456,0.8149,0.5588,0.6951,0.4726,1.0106,0.2067,0.3297,0.352,0.1741,0.3672,0.8913,0.5493,0.5381,0.6215,1.5046,0.6016,0.4004,0.3574,1.3413,0.3198,0.3406,0.759,0.5458,0.3759,0.4746,0.3474,0.2471
